case,input_path,requested_pipeline,selected_pipeline,selector_reason,status,fallback_reason,output_path,candidate_path,baseline_path,candidate_nodes,candidate_levels,baseline_nodes,baseline_levels,selected_nodes,selected_levels,original_nodes,original_levels,opt_returncode,cec_returncode,cec_pass,opt_runtime_sec,cec_runtime_sec,stats_runtime_sec,peak_mem_mb,log_dir,chosen_variant,attempted_variants,inner_fallback_count,original_cec_fail_count,entry_returncode
tc_public_28,stress_data\r8_port_name_stress\cases\tc_public_28\input.blif,dc2_fast,dc2_fast@clean,default,selected_candidate,,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_28\output.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_28\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_28\work\variants\clean\baseline.blif,520,7,520,7,520,7,576,20,0,0,True,1.139988,1.413465,1.017578,17.18,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_28\work\logs,clean,"clean,inputs,outputs,both",0,0,0
tc_public_29,stress_data\r8_port_name_stress\cases\tc_public_29\input.blif,dc2_fast,dc2_fast@clean,default,selected_candidate,,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_29\output.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_29\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_29\work\variants\clean\baseline.blif,109,7,110,7,109,7,121,8,0,0,True,0.838626,0.988121,1.06477,12.168,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_29\work\logs,clean,"clean,inputs,outputs,both",0,0,0
tc_public_3,stress_data\r8_port_name_stress\cases\tc_public_3\input.blif,sop_fx,sop_fx@outputs,tiny_high_fanin_sop,selected_candidate,,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_3\output.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_3\work\variants\outputs\output.candidate.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_3\work\variants\outputs\baseline.blif,108,8,157,11,108,8,208,13,0,0,True,0.740516,1.645252,1.00267,9.844,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_3\work\logs,outputs,"clean,inputs,outputs,both",0,0,0
tc_public_30,stress_data\r8_port_name_stress\cases\tc_public_30\input.blif,high_aig_three_round,high_aig_three_round@both,large_runtime_aig_high_effort,selected_candidate,,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_30\output.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_30\work\variants\both\output.candidate.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_30\work\variants\both\baseline.blif,4806,21,7476,22,4806,21,14139,1036,0,0,True,8.220186,53.371506,1.833458,34.57,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_30\work\logs,both,"clean,inputs,outputs,both",0,0,0
tc_public_4,stress_data\r8_port_name_stress\cases\tc_public_4\input.blif,sop_fx,sop_fx@clean,tiny_high_fanin_sop,selected_candidate,,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_4\output.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_4\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_4\work\variants\clean\baseline.blif,69,8,115,9,69,8,145,12,0,0,True,1.085288,1.937171,1.3424,11.285,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_4\work\logs,clean,"clean,inputs,outputs,both",0,0,0
tc_public_5,stress_data\r8_port_name_stress\cases\tc_public_5\input.blif,dc2_fast,dc2_fast@clean,default,selected_candidate,,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_5\output.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_5\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_5\work\variants\clean\baseline.blif,65,2,66,2,65,2,128,2,0,0,True,1.029371,1.393818,1.509991,9.504,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_5\work\logs,clean,"clean,inputs,outputs,both",0,0,0
tc_public_6,stress_data\r8_port_name_stress\cases\tc_public_6\input.blif,sop_fx,sop_fx@clean,tiny_high_fanin_sop,selected_candidate,,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_6\output.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_6\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_6\work\variants\clean\baseline.blif,162,4,162,4,162,4,256,5,0,0,True,0.997053,2.202969,1.373321,11.535,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_6\work\logs,clean,"clean,inputs,outputs,both",0,0,0
tc_public_7,stress_data\r8_port_name_stress\cases\tc_public_7\input.blif,sop_fx,sop_fx@clean,tiny_high_fanin_sop,selected_candidate,,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_7\output.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_7\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_7\work\variants\clean\baseline.blif,252,3,252,3,252,3,252,3,0,0,True,1.038956,2.109947,1.480974,9.668,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_7\work\logs,clean,"clean,inputs,outputs,both",0,0,0
tc_public_8,stress_data\r8_port_name_stress\cases\tc_public_8\input.blif,sop_fx,sop_fx@clean,tiny_high_fanin_sop,selected_candidate,,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_8\output.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_8\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_8\work\variants\clean\baseline.blif,193,3,193,3,193,3,193,3,0,0,True,1.206738,2.087025,1.445949,11.703,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_8\work\logs,clean,"clean,inputs,outputs,both",0,0,0
tc_public_9,stress_data\r8_port_name_stress\cases\tc_public_9\input.blif,sop_fx,sop_fx@clean,tiny_high_fanin_sop,selected_candidate,,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_9\output.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_9\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_9\work\variants\clean\baseline.blif,224,5,224,5,224,5,224,5,0,0,True,1.080544,1.952042,1.346529,9.559,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_9\work\logs,clean,"clean,inputs,outputs,both",0,0,0
