case,input_path,requested_pipeline,selected_pipeline,status,fallback_reason,output_path,candidate_path,baseline_path,candidate_nodes,candidate_levels,baseline_nodes,baseline_levels,selected_nodes,selected_levels,original_nodes,original_levels,opt_returncode,cec_returncode,cec_pass,opt_runtime_sec,cec_runtime_sec,stats_runtime_sec,peak_mem_mb,log_dir
tc_public_19,data\tc_public\tc_public_19\input.blif,sharecone_v1,baseline,fallback_baseline,candidate_metrics_worse_than_baseline,results\sharecone_v1\tc_public_19\output.blif,results\sharecone_v1\tc_public_19\output.candidate.blif,results\baseline\tc_public_19\output.blif,5406,18,5403,18,5403,18,5478,18,0,0,True,0.21752130007371306,0.3883196000242606,0.15049759997054935,22.44140625,results\sharecone_v1\tc_public_19\logs
tc_public_2,data\tc_public\tc_public_2\input.blif,sharecone_v1,baseline,fallback_baseline,candidate_metrics_worse_than_baseline,results\sharecone_v1\tc_public_2\output.blif,results\sharecone_v1\tc_public_2\output.candidate.blif,results\baseline\tc_public_2\output.blif,21,4,19,4,19,4,34,6,0,0,True,0.10401979996822774,0.0839024999877438,0.1333428000798449,10.30859375,results\sharecone_v1\tc_public_2\logs
tc_public_20,data\tc_public\tc_public_20\input.blif,sharecone_v1,baseline,fallback_baseline,candidate_metrics_worse_than_baseline,results\sharecone_v1\tc_public_20\output.blif,results\sharecone_v1\tc_public_20\output.candidate.blif,results\baseline\tc_public_20\output.blif,5667,20,5664,20,5664,20,5742,20,0,0,True,0.22452759998850524,0.43235459993593395,0.16334959981031716,23.19140625,results\sharecone_v1\tc_public_20\logs
tc_public_21,data\tc_public\tc_public_21\input.blif,sharecone_v1,baseline,fallback_baseline,candidate_metrics_worse_than_baseline,results\sharecone_v1\tc_public_21\output.blif,results\sharecone_v1\tc_public_21\output.candidate.blif,results\baseline\tc_public_21\output.blif,5688,20,5685,20,5685,20,5763,20,0,0,True,0.21575709991157055,0.40332720009610057,0.14945070003159344,23.07421875,results\sharecone_v1\tc_public_21\logs
tc_public_22,data\tc_public\tc_public_22\input.blif,sharecone_v1,baseline,fallback_baseline,candidate_metrics_worse_than_baseline,results\sharecone_v1\tc_public_22\output.blif,results\sharecone_v1\tc_public_22\output.candidate.blif,results\baseline\tc_public_22\output.blif,11283,20,11265,20,11265,20,11367,20,0,0,True,0.3702418999746442,0.7584500999655575,0.16931629995815456,29.91015625,results\sharecone_v1\tc_public_22\logs
tc_public_23,data\tc_public\tc_public_23\input.blif,sharecone_v1,sharecone_v1,selected_candidate,,results\sharecone_v1\tc_public_23\output.blif,results\sharecone_v1\tc_public_23\output.candidate.blif,results\baseline\tc_public_23\output.blif,1530,16,1530,16,1530,16,1530,263,0,0,True,0.10566080000717193,0.06663520005531609,0.1317408001050353,11.17578125,results\sharecone_v1\tc_public_23\logs
tc_public_24,data\tc_public\tc_public_24\input.blif,sharecone_v1,sharecone_v1,selected_candidate,,results\sharecone_v1\tc_public_24\output.blif,results\sharecone_v1\tc_public_24\output.candidate.blif,results\baseline\tc_public_24\output.blif,215,8,215,8,215,8,223,15,0,0,True,0.08439029997680336,0.06499220000114292,0.11271779995877296,10.6328125,results\sharecone_v1\tc_public_24\logs
tc_public_25,data\tc_public\tc_public_25\input.blif,sharecone_v1,baseline,fallback_baseline,candidate_metrics_worse_than_baseline,results\sharecone_v1\tc_public_25\output.blif,results\sharecone_v1\tc_public_25\output.candidate.blif,results\baseline\tc_public_25\output.blif,32,8,26,4,26,4,101,14,0,0,True,0.08499339991249144,0.06533570005558431,0.10915029991883785,10.62109375,results\sharecone_v1\tc_public_25\logs
tc_public_26,data\tc_public\tc_public_26\input.blif,sharecone_v1,sharecone_v1,selected_candidate,,results\sharecone_v1\tc_public_26\output.blif,results\sharecone_v1\tc_public_26\output.candidate.blif,results\baseline\tc_public_26\output.blif,1064,10,1064,10,1064,10,1064,32,0,0,True,0.08527289994526654,0.08761280006729066,0.133346899994649,11.41015625,results\sharecone_v1\tc_public_26\logs
tc_public_27,data\tc_public\tc_public_27\input.blif,sharecone_v1,baseline,fallback_baseline,candidate_metrics_worse_than_baseline,results\sharecone_v1\tc_public_27\output.blif,results\sharecone_v1\tc_public_27\output.candidate.blif,results\baseline\tc_public_27\output.blif,388,8,376,7,376,7,576,20,0,0,True,0.08432559994980693,0.06420259992592037,0.15586029994301498,10.703125,results\sharecone_v1\tc_public_27\logs
tc_public_28,data\tc_public\tc_public_28\input.blif,sharecone_v1,baseline,fallback_baseline,candidate_metrics_worse_than_baseline,results\sharecone_v1\tc_public_28\output.blif,results\sharecone_v1\tc_public_28\output.candidate.blif,results\baseline\tc_public_28\output.blif,524,8,520,7,520,7,576,20,0,0,True,0.08595119998790324,0.0654109000461176,0.12878140003886074,10.69921875,results\sharecone_v1\tc_public_28\logs
tc_public_29,data\tc_public\tc_public_29\input.blif,sharecone_v1,sharecone_v1,selected_candidate,,results\sharecone_v1\tc_public_29\output.blif,results\sharecone_v1\tc_public_29\output.candidate.blif,results\baseline\tc_public_29\output.blif,109,7,110,7,109,7,121,8,0,0,True,0.08460860000923276,0.06477189995348454,0.14462510007433593,10.44140625,results\sharecone_v1\tc_public_29\logs
tc_public_3,data\tc_public\tc_public_3\input.blif,sharecone_v1,baseline,fallback_baseline,candidate_metrics_worse_than_baseline,results\sharecone_v1\tc_public_3\output.blif,results\sharecone_v1\tc_public_3\output.candidate.blif,results\baseline\tc_public_3\output.blif,163,11,150,11,150,11,208,13,0,0,True,0.08682770002633333,0.0859809999819845,0.12820289994124323,10.39453125,results\sharecone_v1\tc_public_3\logs
tc_public_30,data\tc_public\tc_public_30\input.blif,sharecone_v1,sharecone_v1,selected_candidate,,results\sharecone_v1\tc_public_30\output.blif,results\sharecone_v1\tc_public_30\output.candidate.blif,results\baseline\tc_public_30\output.blif,8871,22,9418,22,8871,22,14139,1036,0,0,True,0.42342510004527867,1.1859183999476954,0.1474506000522524,40.99609375,results\sharecone_v1\tc_public_30\logs
tc_public_4,data\tc_public\tc_public_4\input.blif,sharecone_v1,baseline,fallback_baseline,candidate_metrics_worse_than_baseline,results\sharecone_v1\tc_public_4\output.blif,results\sharecone_v1\tc_public_4\output.candidate.blif,results\baseline\tc_public_4\output.blif,123,9,115,9,115,9,145,12,0,0,True,0.08286500000394881,0.08460559998638928,0.132938300142996,10.37109375,results\sharecone_v1\tc_public_4\logs
tc_public_5,data\tc_public\tc_public_5\input.blif,sharecone_v1,sharecone_v1,selected_candidate,,results\sharecone_v1\tc_public_5\output.blif,results\sharecone_v1\tc_public_5\output.candidate.blif,results\baseline\tc_public_5\output.blif,66,2,66,2,66,2,128,2,0,0,True,0.0852439000736922,0.06561129994224757,0.1319839000934735,10.625,results\sharecone_v1\tc_public_5\logs
tc_public_6,data\tc_public\tc_public_6\input.blif,sharecone_v1,sharecone_v1,selected_candidate,,results\sharecone_v1\tc_public_6\output.blif,results\sharecone_v1\tc_public_6\output.candidate.blif,results\baseline\tc_public_6\output.blif,162,4,162,4,162,4,256,5,0,0,True,0.09820159990340471,0.08595390000846237,0.1314405999146402,10.640625,results\sharecone_v1\tc_public_6\logs
tc_public_7,data\tc_public\tc_public_7\input.blif,sharecone_v1,sharecone_v1,selected_candidate,,results\sharecone_v1\tc_public_7\output.blif,results\sharecone_v1\tc_public_7\output.candidate.blif,results\baseline\tc_public_7\output.blif,252,3,252,3,252,3,252,3,0,0,True,0.0840446000220254,0.08387600001879036,0.13202769996132702,10.6953125,results\sharecone_v1\tc_public_7\logs
tc_public_8,data\tc_public\tc_public_8\input.blif,sharecone_v1,sharecone_v1,selected_candidate,,results\sharecone_v1\tc_public_8\output.blif,results\sharecone_v1\tc_public_8\output.candidate.blif,results\baseline\tc_public_8\output.blif,193,3,193,3,193,3,193,3,0,0,True,0.10248989996034652,0.08410460001323372,0.127572400146164,10.6328125,results\sharecone_v1\tc_public_8\logs
tc_public_9,data\tc_public\tc_public_9\input.blif,sharecone_v1,sharecone_v1,selected_candidate,,results\sharecone_v1\tc_public_9\output.blif,results\sharecone_v1\tc_public_9\output.candidate.blif,results\baseline\tc_public_9\output.blif,224,5,224,5,224,5,224,5,0,0,True,0.08549079997465014,0.0855522999772802,0.12970749998930842,10.6015625,results\sharecone_v1\tc_public_9\logs
