phase,usage_note,family,pipeline_id,pipeline_hash,selector_eligible,offline_only,normalized_steps,timeout_profile,timeout_profile_override,case,scale_grade,final_nodes,final_levels,final_total_time_sec,final_peak_rss_mb,raw_nodes,raw_levels,raw_cec_status,raw_status,selected_nodes,selected_levels,selected_status,fallback_used,fallback_reason,metric_regression,metric_regression_reasons,raw_node_delta_vs_final,raw_level_delta_vs_final,selected_node_delta_vs_final,selected_level_delta_vs_final,opt_time,cec_time,stats_time,total_time,peak_RSS,runtime_ratio_vs_final,rss_ratio_vs_final,opt_returncode,cec_returncode,output_path,candidate_path,log_dir,cache_key
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_fraig_ifraig_recover,a44a39d04dcc,false,true,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_2,tiny,19,4,0.299974,10.2578125,19,4,passed,ok,19,4,selected_raw,false,,false,,0,0,0,0,0.081218,0.082715,0.062323,0.226256,10.258,0.754253,1.000000,0,0,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_2\selected.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_2\raw.candidate.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_2\logs,724740a5f31f134e3b30a224e2d734ae0765c3be95a37296916948cb60220175
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_fraig_ifraig_recover,a44a39d04dcc,false,true,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_20,large,5559,20,1.988655,23.0625,5484,20,passed,ok,5484,20,selected_raw,false,,false,,-75,0,-75,0,1.269163,0.508632,0.060560,1.838355,22.477,0.924421,0.974593,0,0,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_20\selected.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_20\raw.candidate.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_20\logs,3d2d0f4f51d3e73b337e5e2d55c58d1028c791ed955fab13760ef92ef5404bbd
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_fraig_ifraig_recover,a44a39d04dcc,false,true,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_21,large,5577,20,1.987602,23.2890625,5496,20,passed,ok,5496,20,selected_raw,false,,false,,-81,0,-81,0,1.260324,0.466957,0.063600,1.790881,22.176,0.901026,0.952197,0,0,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_21\selected.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_21\raw.candidate.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_21\logs,092fcb9fe600489241aba7198b55ac0c002d7e1fde0be8c091b1c6555165cb70
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_fraig_ifraig_recover,a44a39d04dcc,false,true,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_22,large,11067,20,3.665116,30.44140625,10836,20,passed,ok,10836,20,selected_raw,false,,false,,-231,0,-231,0,2.127695,0.907595,0.085231,3.120521,30.316,0.851411,0.995894,0,0,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_22\selected.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_22\raw.candidate.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_22\logs,70b9bcc87eb7948dea6f9a838f85fa1d533bff15fe86630c5941568b33c6067d
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_fraig_ifraig_recover,a44a39d04dcc,false,true,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_23,medium,1530,16,0.312543,12.61328125,1530,16,passed,ok,1530,16,selected_raw,false,,false,,0,0,0,0,0.119561,0.087484,0.061523,0.268568,12.457,0.859299,0.987612,0,0,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_23\selected.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_23\raw.candidate.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_23\logs,09f49c449dbc88fd3cbb219583eb583b44618c232c38509fc6eab1340b66a9b6
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_fraig_ifraig_recover,a44a39d04dcc,false,true,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_24,small,215,8,0.272149,10.12890625,215,8,passed,ok,215,8,selected_raw,false,,false,,0,0,0,0,0.081499,0.061707,0.060789,0.203995,10.258,0.749570,1.012727,0,0,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_24\selected.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_24\raw.candidate.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_24\logs,26e2b21043c267f3af28c4355bdba3e98b584d4d613823ee99d3ad729d702d5f
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_fraig_ifraig_recover,a44a39d04dcc,false,true,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_25,small,26,4,0.268111,10.13671875,26,4,passed,ok,26,4,selected_raw,false,,false,,0,0,0,0,0.082202,0.062999,0.062171,0.207372,10.633,0.773456,1.048940,0,0,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_25\selected.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_25\raw.candidate.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_25\logs,6469af559aaeffff1bc96c38591471b9ae962c782987f1d54911e99bd63be80f
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_fraig_ifraig_recover,a44a39d04dcc,false,true,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_26,medium,1048,10,0.337020,10.94140625,1036,10,passed,ok,1036,10,selected_raw,false,,false,,-12,0,-12,0,0.125012,0.100082,0.059947,0.285041,11.645,0.845768,1.064263,0,0,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_26\selected.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_26\raw.candidate.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_26\logs,55d53fa6b4f0eebd83705d256b363f82e6474b22fbdc85af389c9a40384ff7cc
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_fraig_ifraig_recover,a44a39d04dcc,false,true,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_27,small,376,7,0.268204,10.40625,380,8,passed,ok,380,8,selected_raw,false,,false,,4,1,4,1,0.097558,0.060743,0.060792,0.219093,10.051,0.816891,0.965841,0,0,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_27\selected.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_27\raw.candidate.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_27\logs,1120bdf330c30d2c10cc7bffaa068bc339e8d7f60a6d7e98ecf566fae4aacc7f
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_fraig_ifraig_recover,a44a39d04dcc,false,true,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_28,small,520,7,0.260640,10.2890625,524,8,passed,ok,524,8,selected_raw,false,,false,,4,1,4,1,0.115656,0.084481,0.061417,0.261554,11.391,1.003505,1.107062,0,0,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_28\selected.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_28\raw.candidate.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_28\logs,95c0ca1bd686f4b47a6c15ed83c2d0d11706e78eb0a9b4e80c880bb689811bfc
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_fraig_ifraig_recover,a44a39d04dcc,false,true,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_29,small,109,7,0.275448,10.00390625,109,7,passed,ok,109,7,selected_raw,false,,false,,0,0,0,0,0.085819,0.063697,0.045318,0.194834,10.711,0.707335,1.070676,0,0,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_29\selected.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_29\raw.candidate.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_29\logs,781ea1ac68e5ad8af0229d45071e52f3613b0bc10a32f2ad457f4454c4e10536
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_fraig_ifraig_recover,a44a39d04dcc,false,true,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_3,tiny,109,8,0.299433,10.33203125,124,8,passed,ok,124,8,selected_raw,false,,false,,15,0,15,0,0.081892,0.082837,0.045702,0.210431,10.340,0.702765,1.000756,0,0,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_3\selected.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_3\raw.candidate.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_3\logs,3b0d02382cb1e3c7fd0f7e79b9b501550d96ad02404de3b3e11a46883b50deaf
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_fraig_ifraig_recover,a44a39d04dcc,false,true,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_30,large,6613,21,2.162263,31.3046875,7347,21,passed,metric_regression,6613,21,fallback_current_final,true,metric_regression: nodes_worse:734,true,nodes_worse:734,734,0,0,0,0.551480,1.333753,0.077589,1.962822,31.141,0.907763,0.994759,0,0,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_30\selected.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_30\raw.candidate.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_30\logs,0f9f7748083649982e92721f839d31642c810ea9f061766a201c8f76f67453f4
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_fraig_ifraig_recover,a44a39d04dcc,false,true,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_4,tiny,69,8,0.331617,10.35546875,106,10,passed,metric_regression,69,8,fallback_current_final,true,metric_regression: nodes_worse:37,true,nodes_worse:37,37,2,0,0,0.079631,0.083669,0.060324,0.223624,10.340,0.674344,0.998491,0,0,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_4\selected.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_4\raw.candidate.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_4\logs,8b1188b5cd2873e6d0df10cd4b5841d30f5d9e6e8d4fa1fccfcb9787bcbb8c46
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_fraig_ifraig_recover,a44a39d04dcc,false,true,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_5,small,65,2,0.301763,10.39453125,65,2,passed,ok,65,2,selected_raw,false,,false,,0,0,0,0,0.081445,0.062570,0.060334,0.204349,10.379,0.677184,0.998497,0,0,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_5\selected.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_5\raw.candidate.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_5\logs,97675ffac477beeaae7cc5a9f6ec6b5ec088fc0976d8676d930acfff16c18116
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_fraig_ifraig_recover,a44a39d04dcc,false,true,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_6,small,162,4,0.311217,10.6171875,162,4,passed,ok,162,4,selected_raw,false,,false,,0,0,0,0,0.081995,0.083748,0.045535,0.211278,10.574,0.678876,0.995953,0,0,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_6\selected.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_6\raw.candidate.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_6\logs,589b02e6c9baf6da6799e171df5e771d49c8da8af60db2fe390237a58ab4017b
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_fraig_ifraig_recover,a44a39d04dcc,false,true,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_7,small,252,3,0.270967,10.65234375,252,3,passed,ok,252,3,selected_raw,false,,false,,0,0,0,0,0.101976,0.081590,0.062247,0.245813,10.688,0.907171,1.003300,0,0,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_7\selected.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_7\raw.candidate.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_7\logs,e660d82ed176c0e833621d91388449a1ad9774f905497281cb95e0d42cd7bd2e
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_fraig_ifraig_recover,a44a39d04dcc,false,true,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_8,small,193,3,0.307302,10.578125,192,4,passed,ok,192,4,selected_raw,false,,false,,-1,1,-1,1,0.082110,0.082205,0.063555,0.227870,10.609,0.741519,1.002954,0,0,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_8\selected.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_8\raw.candidate.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_8\logs,050ff827cfe59c056f2f5f7170eedc7672b48c67a0faea3072ba3f4413b270d7
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_fraig_ifraig_recover,a44a39d04dcc,false,true,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_9,tiny,224,5,0.284901,10.55859375,224,5,passed,ok,224,5,selected_raw,false,,false,,0,0,0,0,0.084311,0.083327,0.076631,0.244269,10.531,0.857381,0.997410,0,0,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_9\selected.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_9\raw.candidate.blif,results\pipeline_search2\full\choice_fraig_ifraig_recover\tc_public_9\logs,7cd826ca4c53b032e7ef367b3fa9730180ba563a77218d289bfeb6f4f9a86105
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_ifraig_clean,eb815595a495,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,,tc_public_1,tiny,103,10,0.299524,10.1328125,120,8,passed,ok,120,8,selected_raw,false,,false,,17,-2,17,-2,0.082760,0.084507,0.061138,0.228405,10.348,0.762560,1.021203,0,0,results\pipeline_search2\full\choice_ifraig_clean\tc_public_1\selected.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_1\raw.candidate.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_1\logs,7d383daef5cfa34e82edc3655c64ed00de53ed27a849e47205113d8f64ada09f
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_ifraig_clean,eb815595a495,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,,tc_public_10,small,161,4,0.257631,10.39453125,161,4,passed,ok,161,4,selected_raw,false,,false,,0,0,0,0,0.084518,0.061882,0.061527,0.207927,10.473,0.807074,1.007516,0,0,results\pipeline_search2\full\choice_ifraig_clean\tc_public_10\selected.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_10\raw.candidate.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_10\logs,90b9137ab3ada589bce004e176f36ecae62ea5d15bf7569e94be8886ebc13580
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_ifraig_clean,eb815595a495,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,,tc_public_11,medium,328,7,0.286706,10.80859375,328,7,passed,ok,328,7,selected_raw,false,,false,,0,0,0,0,0.099719,0.083200,0.062453,0.245372,11.164,0.855832,1.032888,0,0,results\pipeline_search2\full\choice_ifraig_clean\tc_public_11\selected.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_11\raw.candidate.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_11\logs,14ee2a2fa83c26866d3cae549839e680bb99cda331987e4680c06bd226c37d59
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_ifraig_clean,eb815595a495,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,,tc_public_12,medium,1385,13,0.346738,13.5625,1387,14,passed,ok,1387,14,selected_raw,false,,false,,2,1,2,1,0.122196,0.083928,0.064483,0.270607,12.535,0.780438,0.924251,0,0,results\pipeline_search2\full\choice_ifraig_clean\tc_public_12\selected.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_12\raw.candidate.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_12\logs,2c0f04b6a7dc69326218b21127527de22b7e0e6e41f47ec080feb2786c0b095e
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_ifraig_clean,eb815595a495,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,,tc_public_13,small,1058,13,0.421358,15.734375,1043,13,passed,ok,1043,13,selected_raw,false,,false,,-15,0,-15,0,0.121107,0.141746,0.061443,0.324296,15.660,0.769644,0.995283,0,0,results\pipeline_search2\full\choice_ifraig_clean\tc_public_13\selected.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_13\raw.candidate.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_13\logs,3a413a2de64571918383920da39b1b4911046f25d53c127c037013108775c08a
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_ifraig_clean,eb815595a495,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,,tc_public_14,large,3703,25,0.586281,19.07421875,2204,17,passed,ok,2204,17,selected_raw,false,,false,,-1499,-8,-1499,-8,0.425531,0.139061,0.060825,0.625417,18.539,1.066752,0.971943,0,0,results\pipeline_search2\full\choice_ifraig_clean\tc_public_14\selected.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_14\raw.candidate.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_14\logs,ff388a6a4c8f5dc937d7c24f7c2b1df346f049a601107f9d32198cd53b5f274d
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_ifraig_clean,eb815595a495,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,,tc_public_15,small,927,11,0.323562,10.890625,927,11,passed,ok,927,11,selected_raw,false,,false,,0,0,0,0,0.099919,0.102260,0.062355,0.264534,10.785,0.817568,0.990316,0,0,results\pipeline_search2\full\choice_ifraig_clean\tc_public_15\selected.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_15\raw.candidate.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_15\logs,365258b90c85319e69dec9ae50dff1d320079ae124e62a23b0cc72d2b5f11e07
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_ifraig_clean,eb815595a495,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,,tc_public_16,tiny,45,6,0.251822,9.9296875,45,6,passed,ok,45,6,selected_raw,false,,false,,0,0,0,0,0.096824,0.060593,0.061589,0.219006,10.000,0.869687,1.007081,0,0,results\pipeline_search2\full\choice_ifraig_clean\tc_public_16\selected.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_16\raw.candidate.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_16\logs,e06a3e3c894d45e6feb38f576cddda4398ed539ff519d2648b7b63cd12332b95
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_ifraig_clean,eb815595a495,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,,tc_public_17,small,93,6,0.265710,9.96484375,93,6,passed,ok,93,6,selected_raw,false,,false,,0,0,0,0,0.081234,0.061330,0.044345,0.186909,10.016,0.703433,1.005096,0,0,results\pipeline_search2\full\choice_ifraig_clean\tc_public_17\selected.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_17\raw.candidate.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_17\logs,f1ffcf1c8b846ae87658afa45ab5281c2d0845e3595271cccf5ed100bc062d44
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_ifraig_clean,eb815595a495,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,,tc_public_18,medium,498,12,0.469088,12.2578125,498,12,passed,ok,498,12,selected_raw,false,,false,,0,0,0,0,0.191531,0.134761,0.045649,0.371941,12.211,0.792903,0.996176,0,0,results\pipeline_search2\full\choice_ifraig_clean\tc_public_18\selected.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_18\raw.candidate.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_18\logs,563312bb0708750aef7ec4b1a865063f5356b1cd02744c746956bc8732800f71
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_ifraig_clean,eb815595a495,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,,tc_public_19,large,5304,18,1.905276,22.62890625,5304,18,passed,ok,5304,18,selected_raw,false,,false,,0,0,0,0,1.216750,0.474560,0.062401,1.753711,22.371,0.920450,0.988607,0,0,results\pipeline_search2\full\choice_ifraig_clean\tc_public_19\selected.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_19\raw.candidate.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_19\logs,b0b11096e44eacb86595e7a390eeaa9e4565c600873b6a4656af95f168ad9ceb
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_ifraig_clean,eb815595a495,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,,tc_public_2,tiny,19,4,0.299974,10.2578125,19,4,passed,ok,19,4,selected_raw,false,,false,,0,0,0,0,0.082808,0.083754,0.062966,0.229528,10.242,0.765161,0.998477,0,0,results\pipeline_search2\full\choice_ifraig_clean\tc_public_2\selected.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_2\raw.candidate.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_2\logs,7a9896e464b95ec332a1a5addd9203778a0f0f26bdde4f03b7d29c66f95a2bae
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_ifraig_clean,eb815595a495,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,,tc_public_20,large,5559,20,1.988655,23.0625,5559,20,passed,ok,5559,20,selected_raw,false,,false,,0,0,0,0,1.279187,0.496197,0.076319,1.851703,22.641,0.931134,0.981707,0,0,results\pipeline_search2\full\choice_ifraig_clean\tc_public_20\selected.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_20\raw.candidate.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_20\logs,af9e94c897617ec2cdb4a3d6a0780cb8ba3eb2f2c1442611fb120d555c593f1d
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_ifraig_clean,eb815595a495,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,,tc_public_21,large,5577,20,1.987602,23.2890625,5577,20,passed,ok,5577,20,selected_raw,false,,false,,0,0,0,0,1.331486,0.477032,0.063828,1.872346,23.832,0.942013,1.023314,0,0,results\pipeline_search2\full\choice_ifraig_clean\tc_public_21\selected.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_21\raw.candidate.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_21\logs,29b868c88f0477997f22b6e259da5e9ecb72f8b9d61a08e70b076c9d155e4c71
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_ifraig_clean,eb815595a495,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,,tc_public_22,large,11067,20,3.665116,30.44140625,11067,20,passed,ok,11067,20,selected_raw,false,,false,,0,0,0,0,2.457923,0.906021,0.082617,3.446561,30.270,0.940369,0.994354,0,0,results\pipeline_search2\full\choice_ifraig_clean\tc_public_22\selected.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_22\raw.candidate.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_22\logs,fb4d042b14b67aa57fbad4caf11448f442588cac12e57b145957362e4566538a
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_ifraig_clean,eb815595a495,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,,tc_public_23,medium,1530,16,0.312543,12.61328125,1530,16,passed,ok,1530,16,selected_raw,false,,false,,0,0,0,0,0.123374,0.084157,0.063902,0.271433,12.250,0.868466,0.971199,0,0,results\pipeline_search2\full\choice_ifraig_clean\tc_public_23\selected.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_23\raw.candidate.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_23\logs,3b65427686613a3ec94cb2c915538004032efcd3569933b98eb9ab97aa95f771
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_ifraig_clean,eb815595a495,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,,tc_public_24,small,215,8,0.272149,10.12890625,215,8,passed,ok,215,8,selected_raw,false,,false,,0,0,0,0,0.083976,0.061864,0.044290,0.190130,10.230,0.698624,1.010027,0,0,results\pipeline_search2\full\choice_ifraig_clean\tc_public_24\selected.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_24\raw.candidate.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_24\logs,beca017ef50a88c10f9cf0cb2a0053de405179bc443982a1175a685f2bc2a5ef
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_ifraig_clean,eb815595a495,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,,tc_public_25,small,26,4,0.268111,10.13671875,26,4,passed,ok,26,4,selected_raw,false,,false,,0,0,0,0,0.082313,0.077495,0.062517,0.222325,10.195,0.829228,1.005780,0,0,results\pipeline_search2\full\choice_ifraig_clean\tc_public_25\selected.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_25\raw.candidate.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_25\logs,cfdc710d2560df0c6afbd451ecda4b722abace79ef888beb7507a1863163ddc6
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_ifraig_clean,eb815595a495,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,,tc_public_26,medium,1048,10,0.337020,10.94140625,1048,10,passed,ok,1048,10,selected_raw,false,,false,,0,0,0,0,0.120332,0.082784,0.062370,0.265486,12.023,0.787745,1.098893,0,0,results\pipeline_search2\full\choice_ifraig_clean\tc_public_26\selected.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_26\raw.candidate.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_26\logs,1e94cc06d371e078960ad40ca49bb57dcfb7220c481fbb90f1c5ba2040b503e9
