case,candidate,steps,selector_reason,selected_pipeline,chosen_variant,baseline_nodes,baseline_levels,nodes_after,levels_after,node_delta,level_delta,status,cec_pass,opt_returncode,opt_timed_out,opt_error,cec_returncode,runtime_opt_sec,runtime_cec_sec,runtime_stats_sec,peak_mem_mb,input_path,baseline_path,output_path,log_dir
tc_public_29,r29_mfs_strash_dc2_rwz_bal,mfs; strash; dc2; rewrite -z; balance,r11_deepsyn_small_small_pi_small_po,r11_gia_deepsyn_tiny@inputs,inputs,97,6,97,6,0,0,no_node_gain,True,0,False,False,0,0.155961,0.038914,0.037376,8.66,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_29\input.blif,submit\results\final_public\tc_public_29\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_strash_dc2_rwz_bal\tc_public_29\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_strash_dc2_rwz_bal\tc_public_29
tc_public_3,r29_fraig_dc2_bal,fraig; dc2; balance,r11_deepsyn_tiny_high_sop_small_po,r11_gia_deepsyn_tiny@clean,clean,94,8,94,8,0,0,no_node_gain,True,0,False,False,0,0.038979,0.086241,0.038589,7.523,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_3\input.blif,submit\results\final_public\tc_public_3\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_fraig_dc2_bal\tc_public_3\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_fraig_dc2_bal\tc_public_3
tc_public_3,r29_mfs_fraig_dc2_bal,mfs; fraig; dc2; balance,r11_deepsyn_tiny_high_sop_small_po,r11_gia_deepsyn_tiny@clean,clean,94,8,94,8,0,0,no_node_gain,True,0,False,False,0,0.10946,0.104003,0.037666,8.656,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_3\input.blif,submit\results\final_public\tc_public_3\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_bal\tc_public_3\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_bal\tc_public_3
tc_public_3,r29_mfs_fraig_dc2_rwz_bal,mfs; fraig; dc2; rewrite -z; balance,r11_deepsyn_tiny_high_sop_small_po,r11_gia_deepsyn_tiny@clean,clean,94,8,94,8,0,0,no_node_gain,True,0,False,False,0,0.153716,0.084997,0.039005,8.203,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_3\input.blif,submit\results\final_public\tc_public_3\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_rwz_bal\tc_public_3\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_rwz_bal\tc_public_3
tc_public_3,r29_mfs_strash_dc2_rwz_bal,mfs; strash; dc2; rewrite -z; balance,r11_deepsyn_tiny_high_sop_small_po,r11_gia_deepsyn_tiny@clean,clean,94,8,94,8,0,0,no_node_gain,True,0,False,False,0,0.15166,0.102928,0.036139,8.699,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_3\input.blif,submit\results\final_public\tc_public_3\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_strash_dc2_rwz_bal\tc_public_3\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_strash_dc2_rwz_bal\tc_public_3
tc_public_30,r29_fraig_dc2_bal,fraig; dc2; balance,r25_dsd_large_tiny_pi_small_po_shared,r25_dsd_dch_cleanup@inputs+r28_r27_mfs_fraig_dc2_bal,inputs,392,12,381,13,-11,1,level_regression,True,0,False,False,0,0.054089,1.880977,0.03621,28.625,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_30\input.blif,submit\results\final_public\tc_public_30\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_fraig_dc2_bal\tc_public_30\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_fraig_dc2_bal\tc_public_30
tc_public_30,r29_mfs_fraig_dc2_bal,mfs; fraig; dc2; balance,r25_dsd_large_tiny_pi_small_po_shared,r25_dsd_dch_cleanup@inputs+r28_r27_mfs_fraig_dc2_bal,inputs,392,12,377,13,-15,1,level_regression,True,0,False,False,0,0.438206,1.851707,0.038435,27.035,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_30\input.blif,submit\results\final_public\tc_public_30\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_bal\tc_public_30\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_bal\tc_public_30
tc_public_30,r29_mfs_fraig_dc2_rwz_bal,mfs; fraig; dc2; rewrite -z; balance,r25_dsd_large_tiny_pi_small_po_shared,r25_dsd_dch_cleanup@inputs+r28_r27_mfs_fraig_dc2_bal,inputs,392,12,377,13,-15,1,level_regression,True,0,False,False,0,0.510328,1.836735,0.035999,26.676,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_30\input.blif,submit\results\final_public\tc_public_30\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_rwz_bal\tc_public_30\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_rwz_bal\tc_public_30
tc_public_30,r29_mfs_strash_dc2_rwz_bal,mfs; strash; dc2; rewrite -z; balance,r25_dsd_large_tiny_pi_small_po_shared,r25_dsd_dch_cleanup@inputs+r28_r27_mfs_fraig_dc2_bal,inputs,392,12,377,13,-15,1,level_regression,True,0,False,False,0,0.509049,1.827647,0.035868,26.965,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_30\input.blif,submit\results\final_public\tc_public_30\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_strash_dc2_rwz_bal\tc_public_30\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_strash_dc2_rwz_bal\tc_public_30
tc_public_4,r29_fraig_dc2_bal,fraig; dc2; balance,r11_deepsyn_tiny_high_sop_small_po,r11_gia_deepsyn_tiny@inputs,inputs,61,8,61,9,0,1,no_node_gain,True,0,False,False,0,0.048278,0.084512,0.038369,7.52,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_4\input.blif,submit\results\final_public\tc_public_4\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_fraig_dc2_bal\tc_public_4\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_fraig_dc2_bal\tc_public_4
tc_public_4,r29_mfs_fraig_dc2_bal,mfs; fraig; dc2; balance,r11_deepsyn_tiny_high_sop_small_po,r11_gia_deepsyn_tiny@inputs,inputs,61,8,61,9,0,1,no_node_gain,True,0,False,False,0,0.082732,0.085537,0.037197,7.52,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_4\input.blif,submit\results\final_public\tc_public_4\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_bal\tc_public_4\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_bal\tc_public_4
tc_public_4,r29_mfs_fraig_dc2_rwz_bal,mfs; fraig; dc2; rewrite -z; balance,r11_deepsyn_tiny_high_sop_small_po,r11_gia_deepsyn_tiny@inputs,inputs,61,8,61,9,0,1,no_node_gain,True,0,False,False,0,0.142555,0.104025,0.049061,7.988,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_4\input.blif,submit\results\final_public\tc_public_4\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_rwz_bal\tc_public_4\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_rwz_bal\tc_public_4
tc_public_4,r29_mfs_strash_dc2_rwz_bal,mfs; strash; dc2; rewrite -z; balance,r11_deepsyn_tiny_high_sop_small_po,r11_gia_deepsyn_tiny@inputs,inputs,61,8,61,9,0,1,no_node_gain,True,0,False,False,0,0.13866,0.082766,0.038255,8.605,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_4\input.blif,submit\results\final_public\tc_public_4\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_strash_dc2_rwz_bal\tc_public_4\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_strash_dc2_rwz_bal\tc_public_4
tc_public_5,r29_fraig_dc2_bal,fraig; dc2; balance,default,dc2_fast@clean,clean,65,2,65,2,0,0,no_node_gain,True,0,False,False,0,0.050761,0.038561,0.038184,1.895,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_5\input.blif,submit\results\final_public\tc_public_5\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_fraig_dc2_bal\tc_public_5\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_fraig_dc2_bal\tc_public_5
tc_public_5,r29_mfs_fraig_dc2_bal,mfs; fraig; dc2; balance,default,dc2_fast@clean,clean,65,2,65,2,0,0,no_node_gain,True,0,False,False,0,0.086826,0.037947,0.039532,7.262,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_5\input.blif,submit\results\final_public\tc_public_5\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_bal\tc_public_5\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_bal\tc_public_5
tc_public_5,r29_mfs_fraig_dc2_rwz_bal,mfs; fraig; dc2; rewrite -z; balance,default,dc2_fast@clean,clean,65,2,65,2,0,0,no_node_gain,True,0,False,False,0,0.14038,0.038222,0.038413,8.332,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_5\input.blif,submit\results\final_public\tc_public_5\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_rwz_bal\tc_public_5\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_rwz_bal\tc_public_5
tc_public_5,r29_mfs_strash_dc2_rwz_bal,mfs; strash; dc2; rewrite -z; balance,default,dc2_fast@clean,clean,65,2,65,2,0,0,no_node_gain,True,0,False,False,0,0.120533,0.050996,0.039267,8.195,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_5\input.blif,submit\results\final_public\tc_public_5\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_strash_dc2_rwz_bal\tc_public_5\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_strash_dc2_rwz_bal\tc_public_5
tc_public_6,r29_fraig_dc2_bal,fraig; dc2; balance,tiny_high_fanin_sop,sop_fx@clean,clean,162,4,162,4,0,0,no_node_gain,True,0,False,False,0,0.052777,0.086251,0.037882,7.887,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_6\input.blif,submit\results\final_public\tc_public_6\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_fraig_dc2_bal\tc_public_6\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_fraig_dc2_bal\tc_public_6
tc_public_6,r29_mfs_fraig_dc2_bal,mfs; fraig; dc2; balance,tiny_high_fanin_sop,sop_fx@clean,clean,162,4,162,4,0,0,no_node_gain,True,0,False,False,0,0.143083,0.084778,0.051037,8.68,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_6\input.blif,submit\results\final_public\tc_public_6\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_bal\tc_public_6\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_bal\tc_public_6
tc_public_6,r29_mfs_fraig_dc2_rwz_bal,mfs; fraig; dc2; rewrite -z; balance,tiny_high_fanin_sop,sop_fx@clean,clean,162,4,162,4,0,0,no_node_gain,True,0,False,False,0,0.190682,0.106215,0.037985,8.492,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_6\input.blif,submit\results\final_public\tc_public_6\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_rwz_bal\tc_public_6\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_rwz_bal\tc_public_6
tc_public_6,r29_mfs_strash_dc2_rwz_bal,mfs; strash; dc2; rewrite -z; balance,tiny_high_fanin_sop,sop_fx@clean,clean,162,4,162,4,0,0,no_node_gain,True,0,False,False,0,0.187649,0.101047,0.038731,8.82,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_6\input.blif,submit\results\final_public\tc_public_6\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_strash_dc2_rwz_bal\tc_public_6\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_strash_dc2_rwz_bal\tc_public_6
tc_public_7,r29_fraig_dc2_bal,fraig; dc2; balance,r11_deepsyn_small_high_sop_low_two,r11_gia_deepsyn_tiny@clean,clean,191,3,191,3,0,0,no_node_gain,True,0,False,False,0,0.048084,0.102151,0.038521,7.848,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_7\input.blif,submit\results\final_public\tc_public_7\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_fraig_dc2_bal\tc_public_7\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_fraig_dc2_bal\tc_public_7
tc_public_7,r29_mfs_fraig_dc2_bal,mfs; fraig; dc2; balance,r11_deepsyn_small_high_sop_low_two,r11_gia_deepsyn_tiny@clean,clean,191,3,191,3,0,0,no_node_gain,True,0,False,False,0,0.152298,0.100281,0.036299,8.785,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_7\input.blif,submit\results\final_public\tc_public_7\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_bal\tc_public_7\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_bal\tc_public_7
tc_public_7,r29_mfs_fraig_dc2_rwz_bal,mfs; fraig; dc2; rewrite -z; balance,r11_deepsyn_small_high_sop_low_two,r11_gia_deepsyn_tiny@clean,clean,191,3,191,3,0,0,no_node_gain,True,0,False,False,0,0.202377,0.09985,0.03591,8.797,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_7\input.blif,submit\results\final_public\tc_public_7\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_rwz_bal\tc_public_7\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_rwz_bal\tc_public_7
tc_public_7,r29_mfs_strash_dc2_rwz_bal,mfs; strash; dc2; rewrite -z; balance,r11_deepsyn_small_high_sop_low_two,r11_gia_deepsyn_tiny@clean,clean,191,3,191,3,0,0,no_node_gain,True,0,False,False,0,0.199811,0.098134,0.035664,8.77,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_7\input.blif,submit\results\final_public\tc_public_7\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_strash_dc2_rwz_bal\tc_public_7\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_strash_dc2_rwz_bal\tc_public_7
tc_public_8,r29_fraig_dc2_bal,fraig; dc2; balance,tiny_high_fanin_sop,sop_fx@clean,clean,193,3,192,4,-1,1,level_regression,True,0,False,False,0,0.047361,0.102065,0.036627,7.895,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_8\input.blif,submit\results\final_public\tc_public_8\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_fraig_dc2_bal\tc_public_8\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_fraig_dc2_bal\tc_public_8
tc_public_8,r29_mfs_fraig_dc2_bal,mfs; fraig; dc2; balance,tiny_high_fanin_sop,sop_fx@clean,clean,193,3,192,4,-1,1,level_regression,True,0,False,False,0,0.13703,0.101262,0.038045,8.777,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_8\input.blif,submit\results\final_public\tc_public_8\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_bal\tc_public_8\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_bal\tc_public_8
tc_public_8,r29_mfs_fraig_dc2_rwz_bal,mfs; fraig; dc2; rewrite -z; balance,tiny_high_fanin_sop,sop_fx@clean,clean,193,3,192,4,-1,1,level_regression,True,0,False,False,0,0.197904,0.10107,0.035009,8.781,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_8\input.blif,submit\results\final_public\tc_public_8\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_rwz_bal\tc_public_8\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_rwz_bal\tc_public_8
tc_public_8,r29_mfs_strash_dc2_rwz_bal,mfs; strash; dc2; rewrite -z; balance,tiny_high_fanin_sop,sop_fx@clean,clean,193,3,192,4,-1,1,level_regression,True,0,False,False,0,0.201365,0.097892,0.03857,8.793,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_8\input.blif,submit\results\final_public\tc_public_8\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_strash_dc2_rwz_bal\tc_public_8\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_strash_dc2_rwz_bal\tc_public_8
tc_public_9,r29_fraig_dc2_bal,fraig; dc2; balance,r11_deepsyn_tiny_high_sop_medium_po,r11_gia_deepsyn_tiny@clean,clean,194,4,194,4,0,0,no_node_gain,True,0,False,False,0,0.060987,0.100335,0.03645,7.766,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_9\input.blif,submit\results\final_public\tc_public_9\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_fraig_dc2_bal\tc_public_9\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_fraig_dc2_bal\tc_public_9
tc_public_9,r29_mfs_fraig_dc2_bal,mfs; fraig; dc2; balance,r11_deepsyn_tiny_high_sop_medium_po,r11_gia_deepsyn_tiny@clean,clean,194,4,194,4,0,0,no_node_gain,True,0,False,False,0,0.160229,0.102131,0.035833,7.883,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_9\input.blif,submit\results\final_public\tc_public_9\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_bal\tc_public_9\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_bal\tc_public_9
tc_public_9,r29_mfs_fraig_dc2_rwz_bal,mfs; fraig; dc2; rewrite -z; balance,r11_deepsyn_tiny_high_sop_medium_po,r11_gia_deepsyn_tiny@clean,clean,194,4,194,4,0,0,no_node_gain,True,0,False,False,0,0.196985,0.101871,0.038423,8.793,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_9\input.blif,submit\results\final_public\tc_public_9\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_rwz_bal\tc_public_9\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_fraig_dc2_rwz_bal\tc_public_9
tc_public_9,r29_mfs_strash_dc2_rwz_bal,mfs; strash; dc2; rewrite -z; balance,r11_deepsyn_tiny_high_sop_medium_po,r11_gia_deepsyn_tiny@clean,clean,194,4,194,4,0,0,no_node_gain,True,0,False,False,0,0.201237,0.111828,0.038111,8.789,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_9\input.blif,submit\results\final_public\tc_public_9\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_strash_dc2_rwz_bal\tc_public_9\output.blif,results_research\R29_postpass_matrix_v6\full30\runs\r29_mfs_strash_dc2_rwz_bal\tc_public_9
